text,date,label,label_name,id
UFC 249 Results: Francis Ngannou Knocksout Jairzinho Rozenstruik (Highlights) {{URL}} #FrancisNgannou #JairzinhoRozenstruik #UFC249 via {@MiddleEasy@},2020-05-10,4,sports_&_gaming,1259329259182702592
#NowPlaying  Sweet Love  by Chris Brown on {@TIDAL@} {{URL}},2020-05-10,2,pop_culture,1259358728337358849
"Details about UFC 249: Ferguson vs. Gaethje including fighter profiles, schedule, and where to watch. {{URL}} via {@ESPN@} App {{URL}} ",2020-05-10,4,sports_&_gaming,1259359040196542464
Pros React To Justin Gaethje Upset Tony Ferguson To Win Interim Tilte At UFC 249 {{URL}} #justingaethje #MMA #MMAnews #TonyFerguson #UFC #UFC249 via {@MiddleEasy@},2020-05-10,4,sports_&_gaming,1259359559514296322
Happy Mother s day to these beautiful ladies! Real mothers in this world! Enjoy your special day! {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} !,2020-05-10,3,daily_life,1259482107417485314
"Happy Mother’s Day to three angels that God blessed me with since the day I was born. My mother msfraz23, my sister {{USERNAME}} , and my grandmother, three of the best to ever do this moms thing! Love y’all and… {{URL}} ",2020-05-10,3,daily_life,1259571475436253185
"Morning Coffee – Espresso about Security [⛔] Lock Your Mobile Devices (May 12, 2020) #protect {{USERNAME}} The number one step for protecting your mobile device is making sure it has a strong passcode or password lock on it so only you can access it.  To… {{URL}} ",2020-05-12,5,science_&_technology,1260054671848325125
Water Park 2 [BETA] via {@Roblox@} {{URL}},2020-05-16,4,sports_&_gaming,1261531787106217985
Florida killing it with live sports this weekend {@UFC@} tonight! {@PGA TOUR@} tomorrow!,2020-05-17,4,sports_&_gaming,1261825570297520128
Serenity Now!  serenity Now!  Thank you {{USERNAME}} thank you Jerry for years of laughs. TBS pays tribute to SU alum Jerry Stiller with ‘Seinfeld’ marathon {{URL}},2020-05-17,2,pop_culture,1261897791409774593
The latest The Disney List Podcast 411! {{URL}} Thanks to {{USERNAME}} {{USERNAME}} #disney #waltdisneyworld,2020-05-17,2,pop_culture,1261912707038687232
"I’m all in on {@NASCAR@} right now! Live sports, let’s go racin!!",2020-05-17,4,sports_&_gaming,1262165204961579008
" {{URL}} Hey friends, I m going live on Twitch, why not join me? Love making new friends, come and join the fun! {@Noble@} #VroCrew #Gaming #VICEGANG #StayNoble #NeatDude",2020-05-18,4,sports_&_gaming,1262335149640908806
Thank you so much to {{USERNAME}} for the funding they have granted FirstLight Trust. It will help us to deliver crucial support to veterans of the armed forces and emergency services in Gosport at such a challenging time.  #funding #support #veterans #emergencyservices,2020-05-18,2,pop_culture,1262380523797778432
"The match between {{USERNAME}} and {{USERNAME}} has been won in a convincing way by Dashing Buffalo.   Will Dashing Buffalo 2-0, or can EVOS make it 1-1? We ll be right back!",2020-05-23,4,sports_&_gaming,1264159688247083008
"Wishing a very happy Eid, May Allah give you happiness in your life. {@sonu sood@} ",2020-05-24,3,daily_life,1264705648685531136
"Congratulations my friends, happy Eid Mubarak {@Presidency Nigeria@} {@Dr Abubakar Bukola Saraki@} ",2020-05-24,0,arts_&_culture,1264706679909888002
Our friend {@Brian Anderson@} having a career day as host of “The Match”. Outstanding job !and perhaps in front of the biggest audience of his career.,2020-05-24,2,pop_culture,1264707223919493122
Every Sunday the TL is flooded with {@NTV UGANDA@} and {@NBS Television@} spam retweets from their dance parties.   But can’t unfollow/mute them coz you want the News the next day ‍♂️,2020-05-31,2,pop_culture,1266972430951743489
I’m so sorry i couldn’t be there with you today. {{USERNAME}} {{USERNAME}} #BlackLivesMatters #GeorgeFloyd #AhmaudAubrey #BreonnaTaylor #TonyMcDade please be safe everyone,2020-05-31,3,daily_life,1267183095771467776
" Now all 50 states are reopening, they took those guidelines, a phased approach, put them into practice...we re going to help families, help small businesses...we ve got to have the pro-growth policies...that includes the payroll tax cut!  - {@Vice President Kamala Harris@} {@Mike Pence@} ",2020-06-05,1,business_&_entrepreneurs,1268904966024028162
"Watch {{USERNAME}}  s broadcast: WATCH: Black Voices For Trump Online Real Talk with Katrina Pierson, Paris Dennard, and Rep. Vernon Jones! {{URL}} ",2020-06-05,2,pop_culture,1269056399390265344
"SRC: {@The Sporting News@} Cody Garbrandt beats the buzzer, knocks out Raphael Assuncao at UFC 250 {{URL}} ",2020-06-07,4,sports_&_gaming,1269687571472244737
Dan Fagan: Drew Brees should not have to apologize for respecting the flag | Dan Fagan | {{URL}} {{URL}} {@Clay Travis@} {@OutKick@},2020-06-07,4,sports_&_gaming,1269778200545988608
"Another insightful post from my friend ... which prompted me to give to {@Black Visions@} Happy Pride, from a Food Gay by {{USERNAME}} {{URL}} ",2020-06-11,3,daily_life,1270894089257603072
Crying and laughing... I m all over the place. THEY ARE THE BESTEST OF THE BEST!  #BANGBANGCONLive {@BTS_twt@} #BTS,2020-06-14,2,pop_culture,1272102544702164993
Gusto kolang bumati ng HAPPY 7TH ANNIVERSARY {{USERNAME}} more years!!!!! Kitakit s after this pandemic!!!! Dami ng Successful satin whooo galing  Dito lang kami lagi for you {{USERNAME}},2020-06-20,3,daily_life,1274490679247306752
Description  Ribena makes me happy. ☺️ So do {{USERNAME}} when she gets nice photos of me actually smiling for once.  #wishingwolf #jazzamedia #ribena #smile #happy #summer {{URL}},2020-06-21,3,daily_life,1274762570092679169
Check out Legend of Suheldev: The King Who Saved India by Amish {{URL}} via {@Amazon India@} {@Amish Tripathi@} #1Best Seller in Indian Writing #SundayMorning,2020-06-28,3,daily_life,1277089047882510336
"Surfaces, Elton John - Learn To Fly (Official Music Video) {{URL}} {@YouTube@} より",2020-06-28,2,pop_culture,1277146796653817856
"1 Peter 2:17, KJV:  Honour all men. Love the brotherhood. Fear God. Honour the king.   The king in the country is the president and what we owe them as christains is to honor them. Don’t vent and get into trouble. #WordvsWorld {{USERNAME}} {{USERNAME}} ",2020-06-28,0,arts_&_culture,1277148014377910274
"Nice set special ed just listened again  fell asleep few tunes into the chairmans, catch up wi that n dr beats shortly {{USERNAME}} {{USERNAME}} {{USERNAME}} ",2020-06-28,2,pop_culture,1277178060475977728
I seriously don t understand why {{USERNAME}} doesn t have more listeners on {@Spotify@} . He has great songs. His debute album is awesome! Let get Alex more streams and listeners on Spotify! He deserves it!  #MomentsandMemmories #Alexlyle #CountryMusic {{URL}},2020-06-28,2,pop_culture,1277239053730156544
"I flew 10,000 miles in 24 hours to watch these guys last year, and they can’t jog ten yards to put a tackle in. #watsou {@Watford Football Club@} ",2020-06-28,4,sports_&_gaming,1277268995201212416
Kids! Don t switch off the Freak Zone on {@BBC Radio 6 Music@} for The People s Songs on {@BBC Radio 2@} . You can catch up with that later on {@BBC Sounds@} . Phew!,2020-06-28,2,pop_culture,1277329902275112962
"A behind-the-scenes, exclusive look at the retro-styled beach fits that {@Harry Styles@} wears in his new music video for  Watermelon Sugar.  {{URL}} ",2020-06-28,2,pop_culture,1277388681477795842
I m scared to watch {@TOMORROW X TOGETHER@} new music video!,2020-06-29,2,pop_culture,1277450070888026112
"Black Lives Matter♪  #BLM   Philip Bailey, Phil Collins - Easy Lover (Official Music Video) {{URL}} {@YouTube@} より",2020-06-30,2,pop_culture,1277963712222003204
Idc pregnant or not I’m going to the day party {{USERNAME}} hosting in ATL for the 4th,2020-06-30,3,daily_life,1278024287304265730
The 4th review in our series is now available online pre-print -Change in #depression self-esteem and body image following structured #physicalactivity within paediatric weight management  Well done Julia King on 1st publication and {{USERNAME}} Thread  {{URL}},2020-06-30,5,science_&_technology,1278115882535772160
Janets Better Off tips Confused with what you can and cannot do after the 4th July check out {{URL}} webpage for the latest info {{URL}} {{USERNAME}} {{USERNAME}},2020-07-01,3,daily_life,1278235477703868417
Happily not celebrating the 4th of July  With that poser squatter {{USERNAME}} in the White House  WE pay for!   #TrumpIsARussianAsset  #TrumpIsATraitor  #TrumpIsARacist #WorstPresidentEver,2020-07-01,3,daily_life,1278297282203602944
"TWICE「HAPPY HAPPY」Music Video 38,438,658 views - 810,237 likes  #TWICE {@TWICE@} {@TWICE JAPAN OFFICIAL@} {{URL}} ",2020-07-03,2,pop_culture,1278989404166479873
"Earlier this morning in the Belmont paddock before breezing Monomoy Girl, {{USERNAME}} told me he would be speaking to me later in the afternoon. He was right. What a ride from the HOF jockey to win the Met Mile {{URL}} ",2020-07-05,4,sports_&_gaming,1279595493551734785
"Dev on infrastructure & production sectors are optimal avenues for SL economic growth. Thanks to #UK, #Netherlands & #Denmark gov’ts for the support thru SDF-II. Expansion & up-scaling projects are necessarily for balanced & sustainable Dev {{USERNAME}} {{URL}} ",2020-07-05,1,business_&_entrepreneurs,1279776944398184450
{{URL}} {{URL}} Heres another finished entries from SpongebobSonic10! and the intro scene entry by {{USERNAME}} Great job guys,2020-07-12,2,pop_culture,1282159154296229889
Rose Namajunas ends up with nasty eye after win over Jessica Andrade at UFC 251 {{URL}} via {@Yardbarker@},2020-07-12,4,sports_&_gaming,1282162752157618176
Everyone is so active on the app  Happy me! {@BTS_twt@} u make me happy and then make me emo n then make me happy again,2020-07-12,5,science_&_technology,1282248496813408257
california investigators: EXTEND NAYA RIVERA S SEARCH OUTSIDE THE LAKE - Firma la petizione! {{URL}} via {@Change org Italia@},2020-07-12,2,pop_culture,1282277327603412993
Tahj Mowry calls ex Naya Rivera his  first  love in emotional dedication {{URL}} via {@Page Six@},2020-07-12,2,pop_culture,1282370663475363840
Paige VanZant addresses uncertain future after UFC 251 loss to Amanda Ribas {{URL}} via {@New York Post Sports@},2020-07-12,4,sports_&_gaming,1282371501057019905
"5 biggest takeaways from UFC 251: Usman s approach, Holloway s heartbreak, Yan s potential {{URL}} via {@MMA Junkie@} ",2020-07-12,4,sports_&_gaming,1282461870973046784
RIP. The body of “Glee” star Naya Rivera was found Monday at a Southern California lake. The actor disappeared on July 8 while boating with her son. {{URL}} via {@The Wall Street Journal@} #RIPNayaRivera,2020-07-13,2,pop_culture,1282795300550320128
{{URL}} {@Archive Governor Andrew Cuomo@} . You re all about the science and data.  Here is some scientific data for you.  Can we all breathe freely now????,2020-07-19,5,science_&_technology,1284698428908412928
"I would score Frank Lampard 70% considering the circumstances he found himself. He s done really well thus far, we re on the verge of qualifying for the Champions League (a task which seemed unrealistic) at the start of the season. Top 4 and FA Cup will make it 90% {@Cool FM Nigeria 96 9@} ",2020-07-25,4,sports_&_gaming,1286955280778092544
Hood JAMAL ADAMS don’t wanna see Leveon bell in open field. {@Le Veon Bell@} . Merched,2020-07-26,4,sports_&_gaming,1287201683718713345
Jamal Adams /  Coming tomorrow on {@The Athletic New York@} : Where did it all go wrong with #Jets & Jamal {{URL}} #NFL #NYJ,2020-07-26,4,sports_&_gaming,1287232431075012608
Halo Infinite analysis - The only true analysis {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{USERNAME}} {{URL}},2020-07-26,4,sports_&_gaming,1287232930176278529
"I used {@Shazam@} to discover Lay Low by Snoop Dogg Feat. Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz. {{URL}} ",2020-07-26,2,pop_culture,1287291093147500544
"BJP s attempt to destroy the mandate of the People is unfortunate, since 2014 it has been witnessed that whenever BJP lose elections they use backdoor entry to grab the power {@Rahul Gandhi@} #SpeakUpForDemocracy",2020-07-26,2,pop_culture,1287326260155146240
"Bruh.. if {@Indomilk@} is collabing with {@BTS_twt@} , then IMAGINE if {{USERNAME}} really choose {@TOMORROW X TOGETHER@} ...  The POWER!!??!?!",2020-07-26,2,pop_culture,1287356598000553984
First images from {{USERNAME}} at Everton v Bournemouth Premier League 26/07/2020. being processed by {{USERNAME}} now... #ProSportsImages,2020-07-26,4,sports_&_gaming,1287385981084196869
"so by next month when we all will be in the phase going crazy over the MEMORIES DVD and next thing BOOM album release, omg how to keep up with all these...we are gonna be very very very well FED! {@BTS_twt@} #btsiscoming",2020-07-26,2,pop_culture,1287445760879943681
#Tarap drama of {@HUM TV@} portrays women as weak gender. Who isnt in fault yet forced to drink poison.  The horror shows portrays two strong stereotypicAl men who has the power to control the life of women and change it as per their will.,2020-07-26,2,pop_culture,1287447523146240001
3 winners of the Jamal Adams trade with Seattle (via {@Justin Fried@} ) {{URL}},2020-07-26,4,sports_&_gaming,1287475511455776769
#NOWPLAYING Public Enemy - Fight The Power on {{USERNAME}} ▶️ Listen Here {{URL}},2020-07-26,2,pop_culture,1287476692232151040
"Congrats {@Aston Villa@} Zimbabweans are happy for your Survival, Keep fighting and stay in the Premier League,,,, You have more fans here. All the best next season. Just a reminder you are currently number 2 on the log.",2020-07-26,4,sports_&_gaming,1287476718333304832
"The power of Gaming✊ We Should Make #imrankhankhulwaopubg and #ImranKhanResignKaro reach 1 million Too Another thing.....DONT forget to Tag {@Imran Khan@} Too or else it won t be of any Use PLZ EVERYONE,DON T STOP EVEN IF WE REACH 2 MILLION✊",2020-07-28,4,sports_&_gaming,1288081270757564416
". {@Rajasthan Royals@} , the perpetual underdogs of the #IPL have now given an insight into their training, strategies and off-field camaraderie in a short documentary series #InsideStory  My review: {{URL}} ",2020-08-01,4,sports_&_gaming,1289440516526895105
Please tell me they have episodes that show some of the {@Unsolved Mysteries@} actually get solved because this show is depressing. #UnsolvedMysteries,2020-08-01,2,pop_culture,1289706844798115840
The 1st issue of my monthly newsletter drops TUESDAY: {{URL}} - A short personal note - A post from my archives - Recommended reading from a thinker I admire: {@Amy Edmondson@} - A short video from the natural world - Miscellany from {{USERNAME}} I hope you ll join me!,2020-08-02,3,daily_life,1289953374578778115
Live sports and consistent social justice messessing? Thanks {@NBA@} for making social distancing a little bit better,2020-08-02,4,sports_&_gaming,1290011954833027073
I can t see them crying  I was so focused on the caption that I didn t see when she started crying...  when i realized that her voice was a little different and i looked at her face my heart got so tight  I love you sooooo much Somin ❤️❤️ {@KARD@} #Somin #KARD,2020-08-08,2,pop_culture,1292127274821726210
See you on very first debut stage. FIND YOUR TREASURE !!!! {@TREASURE@} Enjoy your first stage today! #TREASURE_DEBUT_STAGE  We will be cheering for you from afar! #TREASURE_ON_INKIGAYO  We love you TREASURE.,2020-08-09,2,pop_culture,1292339467429138432
RICK ROSS - DEVIL IN A NEW DRESS {{URL}} via {@YouTube@} Gave the verse it’s own video {@Yung Rnzl@} is just,2020-08-09,2,pop_culture,1292551034863341570
Man City : Domenech accuse Guardiola {{URL}} via {{USERNAME}},2020-08-16,4,sports_&_gaming,1294934170662326273
DRAKE COMES FOR KANYE? KIM INVOLVED!? TWITTER REACTS. {{URL}} via {@YouTube@} drake oh please dont believe the hype drake selling records rap gone people dont listen to it now dont believe the hype,2020-08-16,2,pop_culture,1294934544907415553
#Philippines s #GDP growth is expected at -3.8% in 2020 and 6.5% in 2021 – Source: #ADOS2020 (June 2020) #PhilippinesEconomy #COVID19 {{URL}} via {@Asian Development Bank@},2020-08-16,1,business_&_entrepreneurs,1294936400765149185
X Dynamite MV: Don t stream 24/24 on yt and get out of the app from time to time for some period of time and THEN go back to streaming bcs streaming 24/24 is considered bot behavior!!  #MTVHottest BTS {@BTS_twt@},2020-08-16,2,pop_culture,1294961548868440064
OL Reign acquire Rose Lavelle s NWSL rights; Lavelle reportedly headed to Manchester City {{URL}} via {@Enquirer@} {@Enquirer Sports@} {@Pat Brennan@},2020-08-16,4,sports_&_gaming,1295143441534459905
"9th alumni is the man they call Moose! {{USERNAME}} this  18 Grad attends ASU, studies sports business, & coaches youth hoops at the club level & as our Frosh coach. He plans on climbing the coaching ranks & making a career of it. Moms ravioli can t be beat! Advice to Seniors-",2020-08-23,4,sports_&_gaming,1297654195978301440
Check out what I just added to my closet on Poshmark: 3 PAIR Levi’s Boys Size 10 Regular NWT. {{URL}} via {@Poshmark@} #shopmycloset,2020-08-23,1,business_&_entrepreneurs,1297682289267105792
"The citizens are fighting back!   Thread by {@Julio Rosas@} : On the ground in Kenosha, WI for {@Townhall com@} . Currently surveying the damage after the riots that occurred in response to the police shooting of Jacob Blake. #FightBack #WeFightBack #2A  {{URL}} ",2020-08-26,3,daily_life,1298620121959759877
SIGN THE PETITION. SOGN OTHER PETITIONS; Tony Evers: Charge the cops who shot Jacob Blake - Sign the Petition! {{URL}} via {@Change org@},2020-08-28,3,daily_life,1299224924196941824
The Democratic National Convention {{USERNAME}} had higher ratings than the RNC.  You haven’t said a word!,2020-08-29,3,daily_life,1299642573863170051
The most glorious morning and perfect day to see the garden . Scroll through to see this mornings photos . The garden are open 11-4. X #huntingbrookgardens {{USERNAME}} dublingardentrail {{URL}},2020-08-30,3,daily_life,1299979532020183040
"Facilitating 1st grade over here this morning. I ll take my digital learning credit and my Google certification now.   And while I m at it, HUGE shout out to the 1st grade team {{USERNAME}} . You ve earned WAY more than a digital credit and (fake?) Google certification.",2020-08-31,3,daily_life,1300462769024663553
"Philadelphia clearly didn’t take a page out of the {{USERNAME}} Game 7 playbook of firing everything on net, make the opposing goalie beat you.   There’s 6 minutes left and the Flyers have 16 shots",2020-09-06,4,sports_&_gaming,1302423453308522497
I’m sure the {@Tampa Bay Lightning@} would’ve rather faced the Flyers but man does their experience versus the Blue Jackets this year and last help them a lot versus this Islanders team. Another meat grinder upcoming for the good guys,2020-09-06,4,sports_&_gaming,1302423809107124225
"Tizamagician puts the cherry on top of the Kentucky Derby day winner s pie for {{USERNAME}} and {{USERNAME}} , taking the Del Mar finale for Richard Mandella. The Tiznow colt was sent to Dubai to contest the UAE Derby, a race that was cancelled on the World Cup program.",2020-09-06,4,sports_&_gaming,1302423970977738752
The flyers gave me false hope just to get absolutely destroyed. Islanders are gonna get destroyed by a real team next series.  {@Philadelphia Flyers@} think it’s time to make some huge moves this offseason ‍♂️ just saying,2020-09-06,4,sports_&_gaming,1302425479987822592
The flyers had a tremendous season even with everything they faced and I’m so excited for next season. They’re only gonna get better! Thank you {@Philadelphia Flyers@} for an unforgettable season,2020-09-06,4,sports_&_gaming,1302451580218863616
Love to take night time bike rides at the jersey shore. Seaside Heights boardwalk. Beautiful weather. Wishing everyone a safe Labor Day weekend in the US. Photo {{USERNAME}} {{URL}},2020-09-06,3,daily_life,1302452658725203969
Lordt they dun turned {@Mary J Blige@} into The Queen of the Goons ❤ #PowerBook2 #loveherregardless,2020-09-06,2,pop_culture,1302478640194695168
POWER BOOK 2 EPISODE 1 RECAP {{URL}} via {@YouTube@} #PowerGhost #PowerBook2 #PowerStarz #powertv,2020-09-06,2,pop_culture,1302478677809270784
I just earned the  God Save the Queen (Level 7)  badge on {{USERNAME}} ! {{URL}},2020-09-06,2,pop_culture,1302479282409811968
"YT: falsely strikes {@Charlie@} YT: realizes they havent striked anyone Else for same video. Proceeds to strike {@Mark@} to make the 1st strike seem legit. admits mistake, unstrikes in 1 Day. U think this is first time? Ive told support this resulted in my ban for 1.5 years",2020-09-06,2,pop_culture,1302486456498352128
Another 90 mins for the 1st’s under our belts and again plenty of positives!   Thanks to {@Wythenshawe Amateurs@} for having us. 2-2 it finished. After being 2 up a little disappointed we didn’t come away with more!  Awaiting news on our first {{USERNAME}} fixture....,2020-09-06,4,sports_&_gaming,1302510585565843456
Babyyyyyyy y’all better call {@Viola Davis@} the queen knows what she is doing !  #HTGAWM  #PowerGhost,2020-09-06,2,pop_culture,1302513670526832642
Queen {@Aditi Rao Hydari@} is replying to many I hope the queenwill also reply me #V,2020-09-06,2,pop_culture,1302513707352645634
10 Side Hustle Skills You Can Master During This Labor Day Weekend via {@Entrepreneur@} {@Entrepreneur@} {{URL}},2020-09-06,1,business_&_entrepreneurs,1302541581816193026
"2786:251:#100milanjoscomerick, #RavensFlock #realestate, The clouds will rain success on to you, #socohs, {@NellyMo@} ,  #EmilyOsment, {{URL}} ",2020-09-06,2,pop_culture,1302543727760736257
Sunday special Go listen {{USERNAME}} EP RWMOH. Concentrate on the 1st track  JESUS will speak to you in  a rap form,2020-09-06,2,pop_culture,1302545947965173767
"Shoutout to all the people who came to the 1st ever TriNaM podcast, and shoutout to {{USERNAME}} for the huge raid. Going to start doing a Podcast every Saturday night. I wish I didn t have to delete the vod but it s fine, plenty of experiences in the future.",2020-09-06,1,business_&_entrepreneurs,1302566583785713664
I just earned the  God Save the Queen (Level 59)  badge on {{USERNAME}} ! {{URL}},2020-09-06,4,sports_&_gaming,1302566855262056448
I m hooked on How To Be The Voice And Not The Echo on {{USERNAME}} . Check out this episode. #podcasts #audiobooks #castbox {{URL}},2020-09-06,2,pop_culture,1302603699219501061
"The best relationship is the kind where you complement each other perfectly, like peanut butter and jelly  I don t know how many people likes this combination huhhh  #DestinedSidNaaz {{USERNAME}} ",2020-09-06,3,daily_life,1302604929240952834
Happy Labor Day Weekend Guys. enjoy! {@Power96@} {{URL}},2020-09-06,3,daily_life,1302632797925003266
I got the voice on repeat ! Ya snapped on that mf {@THE VOICE@},2020-09-06,2,pop_culture,1302633024908079105
"A Big Thank You {{USERNAME}} because of whom my tweets reached over 300 Rts for the 1st time since BB13.. I got to be a very lucky Small Handle today and I feel very special, honestly! #DestinedSidNaaz",2020-09-06,3,daily_life,1302633826007482368
" Somewhere between the breath and the voice, somewhere between the lung and the larynx, a split second of choice.  Top 10 song lyrics, thanks {@Daveed Diggs@} ",2020-09-06,2,pop_culture,1302634929688317955
The countdown starts now with the subathon between {{USERNAME}} and I let s make it fun and go as best we can!! I hope to see everyone there!!,2020-09-06,3,daily_life,1302635658926751745
I need to grocery shop. I need to get a gallon-sized water bottle. starting Tuesday so {{USERNAME}} can have a little fun labor day weekend.,2020-09-06,3,daily_life,1302662400727019522
Put Power Book II Ghost On {@Netflix Is A Joke@},2020-09-06,2,pop_culture,1302663383553015809
"Oh my word! Look at this! Photographer captures a tui forming in the clouds over Aoraki, via {@nzherald@} {{URL}} ",2020-09-06,0,arts_&_culture,1302665000180383745
Click below to see my 24-hour #Bitcoin price prediction on the Pynk Beta !!  Comment below to tell me your prediction...  CrowdWisdom $BTCUSD $BTC #AI #Fintech #artificialintelligence ️ {{URL}} via {{USERNAME}},2020-09-06,1,business_&_entrepreneurs,1302665158758670336
" It was hard : Labor Day weekend comes and goes in Minnesota, without high school football {{URL}} via {@Pioneer Press@} ",2020-09-06,4,sports_&_gaming,1302695666519547904
Y’all need to listen to {{USERNAME}}  African Sun and Head in the Clouds are my favs rn,2020-09-06,2,pop_culture,1302695859038150657
Power Book II: Ghost     #FiveFlames #PowerGhost    Also the closing  trailer for the upcoming episodes pulls you right in. {{USERNAME}} {@Power Book II Ghost@},2020-09-06,2,pop_culture,1302696326774362117
New article:  TSA reports its busiest day since March over Labor Day Weekend  has been published on Fintech Zoom - {{URL}} {{USERNAME}} #Fintech #Blockchain #Crypto #Cryptocurrency #ICO,2020-09-06,1,business_&_entrepreneurs,1302696350274981891
Still can’t get a foul called when the Bucks drive to the paint. Come on {@NBA Official@},2020-09-06,4,sports_&_gaming,1302696475965693952
Hiiii everyone! Good afternoon happy Sunday I hope y’all have a wonderful day and are enjoying this Labor Day weekend  {@News12NJ@},2020-09-06,3,daily_life,1302697377606885377
Crystal Angel Vintage Taper Candle Holders by RetroMollyTreasures {{URL}} via {@Etsy@} Stop by {{URL}} for our Labor Day weekend sale 20% off of the entire store!!,2020-09-06,0,arts_&_culture,1302697805576916993
Okay first episode of Power Book II not bad looking forward to this adventure {@STARZ@} {@50cent@},2020-09-06,2,pop_culture,1302697880638033921
Porcelain Gold Rimmed Drinking Glasses by RetroMollyTreasures {{URL}} via {@Etsy@} Stop by {{URL}} for our Labor Day weekend sale 20% off of the entire store!!,2020-09-06,0,arts_&_culture,1302698068199051264
" Smoked brisket, sliced up and ready for Labor Day weekend! I used my {{USERNAME}} All-Purpose Rub to get that perfect smoke ring and bark. . ‍ Weekly Meal Delivery — Say no to meal prep every week! No more… {{URL}} ",2020-09-06,1,business_&_entrepreneurs,1302724549545394176
CHEER DUDES....GET IN ON THIS!!!! {{USERNAME}} ✊and {{USERNAME}} are bringing the fellas in the spotlight with the 1st annual #BlackBoysCheerConference. This #virtual conference will be the prequel to an… {{URL}},2020-09-06,4,sports_&_gaming,1302725346681409541
" It was hard : Labor Day weekend comes and goes in Minnesota, without high school football {{URL}} via {@Pioneer Press@} {{USERNAME}} ",2020-09-06,4,sports_&_gaming,1302725676143980545
Check out  Northshire Live: Todd Snyder  Bundini: Don t Believe the Hype   {{URL}} {@Eventbrite@} {{USERNAME}} {{USERNAME}},2020-09-06,2,pop_culture,1302727510795444225
SHINY LOCKE !!! Pokemon Harmony !! With my Brother {{USERNAME}} Bring the hype team let s go !!!! WE LIVE {{URL}},2020-09-06,4,sports_&_gaming,1302727518638628864
Celebrating Labor Day Weekend by calling voters in Montana for Bullock with #field4lyfe hype woman {{USERNAME}} .,2020-09-06,3,daily_life,1302727741972926470
There won’t be a video tomorrow! Taking a break for the long weekend (plus my eye won’t stop leaking tonight either) Stay tuned for a special #UNBOXING on Thursday with {{USERNAME}} !! {{URL}} • • #youtube #youtuber #youtubechannel #SmallYouTuberArmy #lgbt,2020-09-07,2,pop_culture,1302815079080120322
Plenty of time to enjoy all of the Lighthouse Hockey podcast goodness before Game 1 of the Eastern Conference Finals tonight. #Isles {{USERNAME}} & {{USERNAME}} recap the Flyers series and the 27-year wait for this series. {{URL}},2020-09-07,4,sports_&_gaming,1302997588828798978
$TSLA Wall Street to make subdued return after the long weekend {{URL}} via {{USERNAME}} {@Tesla@} #TSLA,2020-09-08,1,business_&_entrepreneurs,1303300058163613701
"Back after the long weekend and ready to qualify you to win $100,000!!! Your next chance at #DestroyYourDebt is coming up at 3 & 5 pm! Listen LIVE to win! {{USERNAME}} {{URL}} ",2020-09-08,1,business_&_entrepreneurs,1303452427685974019
{{USERNAME}} knows how to celebrate Labor Day. Where did you explore on the long weekend?  #fourwheelcampers #offroad #vanlife #vanlifediaries #overland #adventure #adventurevibes #truckcamper #overlander #4x4 #adventureawaits #homeiswhereyouparkit … {{URL}},2020-09-09,3,daily_life,1303511209615020036
First WARZONE VICTORY of the long weekend inside {{USERNAME}} {{USERNAME}},2020-09-12,4,sports_&_gaming,1304894906893135872
I was going to go out and take a pic of my new {{USERNAME}} keychain because it’s so gorgeous but the smoke from all the fires in WA has made the air quality in the hazardous range all day,2020-09-13,3,daily_life,1304958483108753410
Check out Jansport Sao Paulo San Francisco Live Out Side Unisex L Short Sleeve Shirt M1 #JanSport {{URL}} via {{USERNAME}},2020-09-13,4,sports_&_gaming,1304958750558769153
Russell Westbrook for a so called tough player he sure does sook alot. Too diva.  Anywho {@Los Angeles Lakers@} congrats on making the western conference finals. As much as I hope it ll be against nuggets. Clippers are next. Let s smash them hard. Coz LA is lakerstown. Not clips,2020-09-13,4,sports_&_gaming,1304989759610126337
"Both my sisters and their families are living with this right now. It s so, so bad.  Via {@grist@} -- Oregon’s air quality is so far beyond ‘hazardous’ that no one knows what it means for health {{URL}} via {@grist@} ",2020-09-13,3,daily_life,1305015584287944704
"Everything is cool and all but, {@Chennai Super Kings Mask P du Whistle P du@} tell us will Josh Hazelwood joining the lions  #CSK #Dream11IPL",2020-09-13,4,sports_&_gaming,1305017950882033665
Honourable mention to {{USERNAME}} . So so close. Good to see that you still say thanks to all the marshals at all the flag points! #FIAF3,2020-09-13,4,sports_&_gaming,1305072657256177665
2018 Topps Update Rookie (35) Lot Willy Adames Tampa Bay Rays #TampaBayRays {{URL}} via {{USERNAME}},2020-09-13,4,sports_&_gaming,1305109408557477889
#F1 why change the lights to green when the lead car hasn t bolted ? {@David Croft@} {@Martin Brundle@} {@Paul Di Resta@} #ItalianGP,2020-09-13,4,sports_&_gaming,1305138690319056896
"Green Bay Packers fans have strong, but divided, feelings on player protests, Black anthem {{URL}} via {@Green Bay Press Gazette@} ",2020-09-13,4,sports_&_gaming,1305142031652663299
